층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각
1층,A블록,5,8,1층 A블록5열 8,1264,983,-24,1층 E블록5열 3,1601.4246782162438,33.55109022379771,26.916686837486758
1층,A블록,5,9,1층 A블록5열 9,1212,995,-24,1층 E블록5열 2,1568.2936587259414,35.876395821961786,26.785110434746098
1층,A블록,5,10,1층 A블록5열 10,1163,1005,-24,1층 E블록5열 1,1537.2605504598107,38.1455239580169,26.634313147063228
1층,B블록,5,1,1층 B블록5열 1,997,1037,-24,1층 D블록5열 10,1438.7334707999255,46.32342051652676,25.713016445569988
1층,B블록,5,2,1층 B블록5열 2,943,1046,-24,1층 D블록5열 9,1408.5244051843758,49.08116645911514,25.27366319204529
1층,B블록,5,3,1층 B블록5열 3,889,1055,-24,1층 D블록5열 8,1379.8268007253664,51.84018058280075,24.736811298610707
1층,B블록,5,4,1층 B블록5열 4,835,1064,-24,1층 D블록5열 7,1352.736855415716,54.56574257201133,24.094368225303704
1층,B블록,5,5,1층 B블록5열 5,780,1072,-24,1층 D블록5열 6,1325.9562587053917,57.29914848985115,23.355077550578844
1층,B블록,5,6,1층 B블록5열 6,726,1079,-24,1층 D블록5열 5,1300.7278731541044,59.91364236655274,22.53144394738315
1층,B블록,5,7,1층 B블록5열 7,671,1087,-24,1층 D블록5열 4,1277.6486214918405,62.42395864170613,21.53836448755893
1층,B블록,5,8,1층 B블록5열 8,617,1094,-24,1층 D블록5열 3,1256.2249002467672,64.76205377874459,20.452833340979158
1층,B블록,5,9,1층 B블록5열 9,562,1099,-24,1층 D블록5열 2,1234.5934553528136,67.0521607092847,19.26309592257938
1층,B블록,5,10,1층 B블록5열 10,508,1104,-24,1층 D블록5열 1,1215.506478798036,69.10978088691942,17.949306713515515
1층,C블록,5,1,1층 C블록5열 1,341,1116,-24,1층 C블록5열 12,1167.1816482450365,74.2960953226436,13.073101740000418
1층,C블록,5,2,1층 C블록5열 2,279,1120,-24,1층 C블록5열 11,1154.4769378380843,75.68172226732224,10.949383878200917
1층,C블록,5,3,1층 C블록5열 3,217,1124,-24,1층 C블록5열 10,1145.0069868782462,76.74426759095107,8.682288225578665
1층,C블록,5,4,1층 C블록5열 4,155,1125,-24,1층 C블록5열 9,1135.8811557553017,77.66368741584375,6.340666394694501
1층,C블록,5,5,1층 C블록5열 5,93,1126,-24,1층 C블록5열 8,1130.0889345533828,78.25810794844327,3.924039509523086
1층,C블록,5,6,1층 C블록5열 6,31,1127,-24,1층 C블록5열 7,1127.6816926775036,78.52410612046998,1.6088997784075203
1층,C블록,5,7,1층 C블록5열 7,-31,1127,-24,1층 C블록5열 6,1127.6816926775036,78.52410612046998,1.6088997784075203
1층,C블록,5,8,1층 C블록5열 8,-93,1126,-24,1층 C블록5열 5,1130.0889345533828,78.25810794844327,3.924039509523086
1층,C블록,5,9,1층 C블록5열 9,-155,1125,-24,1층 C블록5열 4,1135.8811557553017,77.66368741584375,6.340666394694501
1층,C블록,5,10,1층 C블록5열 10,-217,1124,-24,1층 C블록5열 3,1145.0069868782462,76.74426759095107,8.682288225578665
1층,C블록,5,11,1층 C블록5열 11,-279,1120,-24,1층 C블록5열 2,1154.4769378380843,75.68172226732224,10.949383878200917
1층,C블록,5,12,1층 C블록5열 12,-341,1116,-24,1층 C블록5열 1,1167.1816482450365,74.2960953226436,13.073101740000418
1층,D블록,5,1,1층 D블록5열 1,-508,1104,-24,1층 B블록5열 10,1215.506478798036,69.10978088691942,17.949306713515515
1층,D블록,5,2,1층 D블록5열 2,-562,1099,-24,1층 B블록5열 9,1234.5934553528136,67.0521607092847,19.26309592257938
1층,D블록,5,3,1층 D블록5열 3,-617,1094,-24,1층 B블록5열 8,1256.2249002467672,64.76205377874459,20.452833340979158
1층,D블록,5,4,1층 D블록5열 4,-671,1087,-24,1층 B블록5열 7,1277.6486214918405,62.42395864170613,21.53836448755893
1층,D블록,5,5,1층 D블록5열 5,-726,1079,-24,1층 B블록5열 6,1300.7278731541044,59.91364236655274,22.53144394738315
1층,D블록,5,6,1층 D블록5열 6,-780,1072,-24,1층 B블록5열 5,1325.9562587053917,57.29914848985115,23.355077550578844
1층,D블록,5,7,1층 D블록5열 7,-835,1064,-24,1층 B블록5열 4,1352.736855415716,54.56574257201133,24.094368225303704
1층,D블록,5,8,1층 D블록5열 8,-889,1055,-24,1층 B블록5열 3,1379.8268007253664,51.84018058280075,24.736811298610707
1층,D블록,5,9,1층 D블록5열 9,-943,1046,-24,1층 B블록5열 2,1408.5244051843758,49.08116645911514,25.27366319204529
1층,D블록,5,10,1층 D블록5열 10,-997,1037,-24,1층 B블록5열 1,1438.7334707999255,46.32342051652676,25.713016445569988
1층,E블록,5,1,1층 E블록5열 1,-1163,1005,-24,1층 A블록5열 10,1537.2605504598107,38.1455239580169,26.634313147063228
1층,E블록,5,2,1층 E블록5열 2,-1212,995,-24,1층 A블록5열 9,1568.2936587259414,35.876395821961786,26.785110434746098
1층,E블록,5,3,1층 E블록5열 3,-1264,983,-24,1층 A블록5열 8,1601.4246782162438,33.55109022379771,26.916686837486758
1층,E블록,5,4,1층 E블록5열 4,-1312,971,-24,1층 A블록5열 7,1632.409568705109,31.486022746505537,27.007142476076098
1층,E블록,5,5,1층 E블록5열 5,-1360,960,-24,1층 A블록5열 6,1664.8651597051337,29.529530082759795,27.034820221907715
1층,E블록,5,6,1층 E블록5열 6,-1409,948,-24,1층 A블록5열 5,1698.3995407441678,27.62375333084663,27.03735440532742
1층,E블록,5,7,1층 E블록5열 7,-1460,934,-24,1층 A블록5열 4,1733.3585895595868,25.725484180413446,27.02637396260507
1층,E블록,5,8,1층 E블록5열 8,-1508,921,-24,1층 A블록5열 3,1767.1675076234285,24.043847696435552,26.97807738119762
1층,E블록,5,9,1층 E블록5열 9,-1556,908,-24,1층 A블록5열 2,1801.71473879746,22.460544217860992,26.899531802635302
1층,E블록,5,10,1층 E블록5열 10,-1603,894,-24,1층 A블록5열 1,1835.5982675956088,20.97924510506547,26.815152857961564
1층,A블록,6,1,1층 A블록6열 1,1630,986,-7,1층 E블록6열 10,1905.0314958026286,21.90720294024887,25.33005673283781
1층,A블록,6,2,1층 A블록6열 2,1580,999,-7,1층 E블록6열 9,1869.3448050052189,23.355603705830745,25.391543552501073
1층,A블록,6,3,1층 A블록6열 3,1531,1013,-7,1층 E블록6열 8,1835.8047281778092,24.87526241674444,25.40453383974151
1층,A블록,6,4,1층 A블록6열 4,1481,1028,-7,1층 E블록6열 7,1802.8294428481026,26.51729665582969,25.373078329684713
1층,A블록,6,5,1층 A블록6열 5,1431,1040,-7,1층 E블록6열 6,1769.0138495783463,28.20202695139676,25.35424031699821
1층,A블록,6,6,1층 A블록6열 6,1381,1052,-7,1층 E블록6열 5,1736.062786883009,29.97048935076756,25.298186213885078
1층,A블록,6,7,1층 A블록6열 7,1331,1064,-7,1층 E블록6열 4,1704.0264082460694,31.819103136075302,25.201214260323177
1층,A블록,6,8,1층 A블록6열 8,1281,1078,-7,1층 E블록6열 3,1674.2443071427779,33.75677826385167,25.021657837436457
1층,A블록,6,9,1층 A블록6열 9,1231,1088,-7,1층 E블록6열 2,1642.9102227449923,35.732049161124834,24.868834055653142
1층,A블록,6,10,1층 A블록6열 10,1180,1098,-7,1층 E블록6열 1,1611.847697519837,37.81377657382869,24.66512392657369
1층,B블록,6,1,1층 B블록6열 1,1023,1129,-7,1층 D블록6열 11,1523.5547249770846,44.51782135509019,23.655703419512662
1층,B블록,6,2,1층 B블록6열 2,971,1138,-7,1층 D블록6열 10,1495.9725933318432,46.78958138267261,23.207038196141866
1층,B블록,6,3,1층 B블록6열 3,920,1146,-7,1층 D블록6열 9,1469.613894871711,49.022554763961864,22.709842529543966
1층,B블록,6,4,1층 B블록6열 4,869,1155,-7,1층 D블록6열 8,1445.4186244821947,51.21625181923116,22.109620326435614
1층,B블록,6,5,1층 B블록6열 5,817,1163,-7,1층 D블록6열 7,1421.3046823253626,53.4248997600142,21.438060753608916
1층,B블록,6,6,1층 B블록6열 6,766,1170,-7,1층 D블록6열 6,1398.4652301719912,55.546451293956615,20.71015844869924
1층,B블록,6,7,1층 B블록6열 7,714,1177,-7,1층 D블록6열 5,1376.6531879888994,57.63050809599989,19.87645047652363
1층,B블록,6,8,1층 B블록6열 8,663,1184,-7,1층 D블록6열 4,1357.0092114646827,59.568825055233326,18.95959319885573
1층,B블록,6,9,1층 B블록6열 9,611,1190,-7,1층 D블록6열 3,1337.7107310625865,61.46169950680262,17.950854488570148
1층,B블록,6,10,1층 B블록6열 10,559,1195,-7,1층 D블록6열 2,1319.30095126169,63.257873278374085,16.86141615741274
1층,B블록,6,11,1층 B블록6열 11,507,1199,-7,1층 D블록6열 1,1301.806053143094,64.95015933047155,15.68907553019137
1층,C블록,6,1,1층 C블록6열 1,354,1211,-7,1층 C블록6열 13,1261.699647301211,68.97439987800315,11.64252187889473
1층,C블록,6,2,1층 C블록6열 2,295,1214,-7,1층 C블록6열 12,1249.3478298696484,70.19181815679848,9.89302310979675
1층,C블록,6,3,1층 C블록6열 3,236,1217,-7,1층 C블록6열 11,1239.691090554417,71.16698295390118,8.038754240132912
1층,C블록,6,4,1층 C블록6열 4,177,1220,-7,1층 C블록6열 10,1232.7927644174426,71.89264597520356,6.099005020009133
1층,C블록,6,5,1층 C블록6열 5,118,1221,-7,1층 C블록6열 9,1226.708604355574,72.47444223404908,4.110519004200752
1층,C블록,6,6,1층 C블록6열 6,59,1222,-7,1층 C블록6열 8,1223.4435009431372,72.802464147891,2.0771792902191124
1층,C블록,6,7,1층 C블록6열 7,0,1223,-7,1층 C블록6열 7,1223.0200325423946,72.87471224451535,0.2449084364425539
1층,C블록,6,8,1층 C블록6열 8,-59,1222,-7,1층 C블록6열 6,1223.4435009431372,72.802464147891,2.0771792902191124
1층,C블록,6,9,1층 C블록6열 9,-118,1221,-7,1층 C블록6열 5,1226.708604355574,72.47444223404908,4.110519004200752
1층,C블록,6,10,1층 C블록6열 10,-177,1220,-7,1층 C블록6열 4,1232.7927644174426,71.89264597520356,6.099005020009133
1층,C블록,6,11,1층 C블록6열 11,-236,1217,-7,1층 C블록6열 3,1239.691090554417,71.16698295390118,8.038754240132912
1층,C블록,6,12,1층 C블록6열 12,-295,1214,-7,1층 C블록6열 2,1249.3478298696484,70.19181815679848,9.89302310979675
1층,C블록,6,13,1층 C블록6열 13,-354,1211,-7,1층 C블록6열 1,1261.699647301211,68.97439987800315,11.64252187889473
1층,D블록,6,1,1층 D블록6열 1,-507,1199,-7,1층 B블록6열 11,1301.806053143094,64.95015933047155,15.68907553019137
1층,D블록,6,2,1층 D블록6열 2,-559,1195,-7,1층 B블록6열 10,1319.30095126169,63.257873278374085,16.86141615741274
1층,D블록,6,3,1층 D블록6열 3,-611,1190,-7,1층 B블록6열 9,1337.7107310625865,61.46169950680262,17.950854488570148
1층,D블록,6,4,1층 D블록6열 4,-663,1184,-7,1층 B블록6열 8,1357.0092114646827,59.568825055233326,18.95959319885573
1층,D블록,6,5,1층 D블록6열 5,-714,1177,-7,1층 B블록6열 7,1376.6531879888994,57.63050809599989,19.87645047652363
1층,D블록,6,6,1층 D블록6열 6,-766,1170,-7,1층 B블록6열 6,1398.4652301719912,55.546451293956615,20.71015844869924
1층,D블록,6,7,1층 D블록6열 7,-817,1163,-7,1층 B블록6열 5,1421.3046823253626,53.4248997600142,21.438060753608916
1층,D블록,6,8,1층 D블록6열 8,-869,1155,-7,1층 B블록6열 4,1445.4186244821947,51.21625181923116,22.109620326435614
1층,D블록,6,9,1층 D블록6열 9,-920,1146,-7,1층 B블록6열 3,1469.613894871711,49.022554763961864,22.709842529543966
1층,D블록,6,10,1층 D블록6열 10,-971,1138,-7,1층 B블록6열 2,1495.9725933318432,46.78958138267261,23.207038196141866
1층,D블록,6,11,1층 D블록6열 11,-1023,1129,-7,1층 B블록6열 1,1523.5547249770846,44.51782135509019,23.655703419512662
1층,E블록,6,1,1층 E블록6열 1,-1180,1098,-7,1층 A블록6열 10,1611.847697519837,37.81377657382869,24.66512392657369
1층,E블록,6,2,1층 E블록6열 2,-1231,1088,-7,1층 A블록6열 9,1642.9102227449923,35.732049161124834,24.868834055653142
1층,E블록,6,3,1층 E블록6열 3,-1281,1078,-7,1층 A블록6열 8,1674.2443071427779,33.75677826385167,25.021657837436457
1층,E블록,6,4,1층 E블록6열 4,-1331,1064,-7,1층 A블록6열 7,1704.0264082460694,31.819103136075302,25.201214260323177
1층,E블록,6,5,1층 E블록6열 5,-1381,1052,-7,1층 A블록6열 6,1736.062786883009,29.97048935076756,25.298186213885078
1층,E블록,6,6,1층 E블록6열 6,-1431,1040,-7,1층 A블록6열 5,1769.0138495783463,28.20202695139676,25.35424031699821
1층,E블록,6,7,1층 E블록6열 7,-1481,1028,-7,1층 A블록6열 4,1802.8294428481026,26.51729665582969,25.373078329684713
1층,E블록,6,8,1층 E블록6열 8,-1531,1013,-7,1층 A블록6열 3,1835.8047281778092,24.87526241674444,25.40453383974151
1층,E블록,6,9,1층 E블록6열 9,-1580,999,-7,1층 A블록6열 2,1869.3448050052189,23.355603705830745,25.391543552501073
1층,E블록,6,10,1층 E블록6열 10,-1630,986,-7,1층 A블록6열 1,1905.0314958026286,21.90720294024887,25.33005673283781
1층,A블록,7,1,1층 A블록7열 1,1655,1077,12,1층 E블록7열 10,1974.613379879717,22.599884499147407,23.959679750483435
1층,A블록,7,2,1층 A블록7열 2,1605,1091,12,1층 E블록7열 9,1940.7343970775598,23.96522908481092,23.960268411816198
1층,A블록,7,3,1층 A블록7열 3,1554,1105,12,1층 E블록7열 8,1906.8521180206922,25.422854842043062,23.934823712975167
1층,A블록,7,4,1층 A블록7열 4,1504,1119,12,1층 E블록7열 7,1874.6522344157595,26.920579764730697,23.87373531301028
1층,A블록,7,5,1층 A블록7열 5,1453,1134,12,1층 E블록7열 6,1843.179047189936,28.518701428163833,23.764204139772545
1층,A블록,7,6,1층 A블록7열 6,1403,1145,12,1층 E블록7열 5,1810.9605186198842,30.114339435429653,23.678351785547672
1층,A블록,7,7,1층 A블록7열 7,1352,1157,12,1층 E블록7열 4,1779.521564915694,31.8104489309225,23.538998444738738
1층,A블록,7,8,1층 A블록7열 8,1301,1170,12,1층 E블록7열 3,1749.7556972331881,33.567223935379495,23.338958976645824
1층,A블록,7,9,1층 A블록7열 9,1250,1182,12,1층 E블록7열 2,1720.3976284568635,35.36654671045026,23.10916558984983
1층,A블록,7,10,1층 A블록7열 10,1199,1191,12,1층 E블록7열 1,1690.0372776953768,37.20477436706518,22.884712370282656
1층,B블록,7,1,1층 B블록7열 1,1038,1223,12,1층 D블록7열 11,1604.1561644677865,43.20237012323052,21.753847671489346
1층,B블록,7,2,1층 B블록7열 2,987,1232,12,1층 D블록7열 10,1578.650372945194,45.12559361216514,21.29241255849516
1층,B블록,7,3,1층 B블록7열 3,935,1240,12,1층 D블록7열 9,1553.0515123459363,47.087858846211574,20.77810172327917
1층,B블록,7,4,1층 B블록7열 4,884,1248,12,1층 D블록7열 8,1529.4129592755517,48.98559152557753,20.201111688786508
1층,B블록,7,5,1층 B블록7열 5,830,1257,12,1층 D블록7열 7,1506.350888737415,50.938564331237366,19.500884590943524
1층,B블록,7,6,1층 B블록7열 6,779,1264,12,1층 D블록7열 6,1484.8168237193436,52.75377263636176,18.793792671409324
1층,B블록,7,7,1층 B블록7열 7,727,1271,12,1층 D블록7열 5,1464.2793449338824,54.53631033771611,17.99665443136311
1층,B블록,7,8,1층 B블록7열 8,676,1278,12,1층 D블록7열 4,1445.8229490501249,56.19498371226405,17.133153382910898
1층,B블록,7,9,1층 B블록7열 9,619,1285,12,1층 D블록7열 3,1426.369517341141,57.95575596136113,16.09100522662639
1층,B블록,7,10,1층 B블록7열 10,568,1289,12,1층 D블록7열 2,1408.6479333034213,59.492288889321934,15.117415675049227
1층,B블록,7,11,1층 B블록7열 11,516,1294,12,1층 D블록7열 1,1393.1389019046162,60.908738092205006,14.0247576978979
1층,C블록,7,1,1층 C블록7열 1,360,1306,12,1층 C블록7열 13,1354.7619717131124,64.44780209971486,10.324906166074888
1층,C블록,7,2,1층 C블록7열 2,300,1309,12,1층 C블록7열 12,1342.9910647506185,65.51958502540481,8.752799103824684
1층,C블록,7,3,1층 C블록7열 3,240,1312,12,1층 C블록7열 11,1333.8245761718442,66.3798590211765,7.099415937185838
1층,C블록,7,4,1층 C블록7열 4,180,1314,12,1층 C블록7열 10,1326.325751842284,67.06906749716238,5.388788213324627
1층,C블록,7,5,1층 C블록7열 5,120,1316,12,1층 C블록7열 9,1321.5142829345432,67.53613856250641,3.628259312545064
1층,C블록,7,6,1층 C블록7열 6,60,1317,12,1층 C블록7열 8,1318.420646076206,67.82677518156387,1.8493835579151703
1층,C블록,7,7,1층 C블록7열 7,0,1318,12,1층 C블록7열 7,1318.0546270925192,67.89091982156859,0.3628978478277383
1층,C블록,7,8,1층 C블록7열 8,-60,1317,12,1층 C블록7열 6,1318.420646076206,67.82677518156387,1.8493835579151703
1층,C블록,7,9,1층 C블록7열 9,-120,1316,12,1층 C블록7열 5,1321.5142829345432,67.53613856250641,3.628259312545064
1층,C블록,7,10,1층 C블록7열 10,-180,1314,12,1층 C블록7열 4,1326.325751842284,67.06906749716238,5.388788213324627
1층,C블록,7,11,1층 C블록7열 11,-240,1312,12,1층 C블록7열 3,1333.8245761718442,66.3798590211765,7.099415937185838
1층,C블록,7,12,1층 C블록7열 12,-300,1309,12,1층 C블록7열 2,1342.9910647506185,65.51958502540481,8.752799103824684
1층,C블록,7,13,1층 C블록7열 13,-360,1306,12,1층 C블록7열 1,1354.7619717131124,64.44780209971486,10.324906166074888
1층,D블록,7,1,1층 D블록7열 1,-516,1294,12,1층 B블록7열 11,1393.1389019046162,60.908738092205006,14.0247576978979
1층,D블록,7,2,1층 D블록7열 2,-568,1289,12,1층 B블록7열 10,1408.6479333034213,59.492288889321934,15.117415675049227
1층,D블록,7,3,1층 D블록7열 3,-619,1285,12,1층 B블록7열 9,1426.369517341141,57.95575596136113,16.09100522662639
1층,D블록,7,4,1층 D블록7열 4,-676,1278,12,1층 B블록7열 8,1445.8229490501249,56.19498371226405,17.133153382910898
1층,D블록,7,5,1층 D블록7열 5,-727,1271,12,1층 B블록7열 7,1464.2793449338824,54.53631033771611,17.99665443136311
1층,D블록,7,6,1층 D블록7열 6,-779,1264,12,1층 B블록7열 6,1484.8168237193436,52.75377263636176,18.793792671409324
1층,D블록,7,7,1층 D블록7열 7,-830,1257,12,1층 B블록7열 5,1506.350888737415,50.938564331237366,19.500884590943524
1층,D블록,7,8,1층 D블록7열 8,-884,1248,12,1층 B블록7열 4,1529.4129592755517,48.98559152557753,20.201111688786508
1층,D블록,7,9,1층 D블록7열 9,-935,1240,12,1층 B블록7열 3,1553.0515123459363,47.087858846211574,20.77810172327917
1층,D블록,7,10,1층 D블록7열 10,-987,1232,12,1층 B블록7열 2,1578.650372945194,45.12559361216514,21.29241255849516
1층,D블록,7,11,1층 D블록7열 11,-1038,1223,12,1층 B블록7열 1,1604.1561644677865,43.20237012323052,21.753847671489346
1층,E블록,7,1,1층 E블록7열 1,-1199,1191,12,1층 A블록7열 10,1690.0372776953768,37.20477436706518,22.884712370282656
1층,E블록,7,2,1층 E블록7열 2,-1250,1182,12,1층 A블록7열 9,1720.3976284568635,35.36654671045026,23.10916558984983
1층,E블록,7,3,1층 E블록7열 3,-1301,1170,12,1층 A블록7열 8,1749.7556972331881,33.567223935379495,23.338958976645824
1층,E블록,7,4,1층 E블록7열 4,-1352,1157,12,1층 A블록7열 7,1779.521564915694,31.8104489309225,23.538998444738738
1층,E블록,7,5,1층 E블록7열 5,-1403,1145,12,1층 A블록7열 6,1810.9605186198842,30.114339435429653,23.678351785547672
1층,E블록,7,6,1층 E블록7열 6,-1453,1134,12,1층 A블록7열 5,1843.179047189936,28.518701428163833,23.764204139772545
1층,E블록,7,7,1층 E블록7열 7,-1504,1119,12,1층 A블록7열 4,1874.6522344157595,26.920579764730697,23.87373531301028
1층,E블록,7,8,1층 E블록7열 8,-1554,1105,12,1층 A블록7열 3,1906.8521180206922,25.422854842043062,23.934823712975167
1층,E블록,7,9,1층 E블록7열 9,-1605,1091,12,1층 A블록7열 2,1940.7343970775598,23.96522908481092,23.960268411816198
1층,E블록,7,10,1층 E블록7열 10,-1655,1077,12,1층 A블록7열 1,1974.613379879717,22.599884499147407,23.959679750483435
1층,A블록,8,1,1층 A블록8열 1,1695,1165,30,1층 E블록8열 11,2056.975935688116,22.715966479304623,22.666716691700373
